transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,date_added 
sales,"Bishops View Court, 24A Church Crescent, London, N10",1,1,"£345,000",,,,1 bedroom apartment for sale,N10,,pmt,https://www.onthemarket.com/details/10391620/,today
sales,"Old Park Mews, Hounslow, TW5",2,1,"£304,950",,,,2 bedroom flat for sale,TW5,,pmt,https://www.onthemarket.com/details/12617046/,Reduced today
sales,"Lanchester Road, Highgate, London, N6",5,2,"£1,850,000",,,,5 bedroom house for sale,N6,Day Morris - Highgate,pmt,https://www.onthemarket.com/details/12762498/,> 14 days
sales,"Mayfield Gardens, London, W7",4,2,"£749,500",,,,4 bedroom terraced house for sale,W7,Castle Residential Estate Agents - Hanwell,pmt,https://www.onthemarket.com/details/12299375/,Reduced today
sales,"Cuckoo Avenue, London, W7",3,1,"£525,000",,,,3 bedroom terraced house for sale,W7,,pmt,https://www.onthemarket.com/details/13217991/,today
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Leinster Gardens, Bayswater, London, W2",2,1,"£1,575,000",,,,2 bedroom maisonette for sale,W2,,pmt,https://www.onthemarket.com/details/12643788/,Reduced today
sales,"Wennington Road, Rainham RM13",1,1,"£190,000",,,,1 bedroom flat for sale,RM13,,pmt,https://www.onthemarket.com/details/12997411/,Reduced today
sales,"Apartment 2, 55 Knightsbridge, Knightsbridge Gate, London, SW1X",3,3,"£10,950,000",,,,3 bedroom apartment for sale,SW1X,,pmt,https://www.onthemarket.com/details/13217961/,today
sales,"The Claves, Millbrook Park, Mill Hill, London, NW7",2,2,"£935,000",,,,2 bedroom penthouse for sale,NW7,,pmt,https://www.onthemarket.com/details/13217960/,today
sales,"Leighton Road, Northfields, London",1,1,"£325,000",,,,1 bedroom apartment for sale,London,,pmt,https://www.onthemarket.com/details/13217950/,today
sales,"Amhurst Road, London, E8",2,1,"£450,000",,,,2 bedroom apartment for sale,E8,,pmt,https://www.onthemarket.com/details/12720161/,Reduced today
sales,"Hampton Court Road, East Molesey, Surrey, KT8",4,2,"£900,000",,,,4 bedroom apartment for sale,KT8,,pmt,https://www.onthemarket.com/details/12320123/,Reduced today
sales,"Greenwich Peninsula, Peninsula Square, London, SE10",3,2,"£860,000",,,,3 bedroom apartment for sale,SE10,,pmt,https://www.onthemarket.com/details/13217894/,today
sales,"Greenwich Peninsula, Peninsula Square, London, SE10",2,2,"£850,000",,,,2 bedroom apartment for sale,SE10,,pmt,https://www.onthemarket.com/details/13217893/,today
sales,"Treloar Gardens, London, SE19",2,1,"£425,000",,,,2 bedroom apartment for sale,SE19,,pmt,https://www.onthemarket.com/details/13007396/,Reduced today
sales,"Padbury Close, Feltham, London, TW14",1,1,"£56,250",,,,1 bedroom flat for sale,TW14,,pmt,https://www.onthemarket.com/details/13217868/,today
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Newell House, Samara Drive, Southall, UB1",1,1,"£172,500",,,,1 bedroom apartment for sale,UB1,,pmt,https://www.onthemarket.com/details/13217866/,today
sales,"Regency Walk, Croydon, CR0",3,1,"£475,000",,,,3 bedroom terraced house for sale,CR0,,pmt,https://www.onthemarket.com/details/13217855/,today
sales,"Baker Street, Enfield, Middlesex, EN1",3,1,"£575,000",,,,3 bedroom terraced house for sale,EN1,,pmt,https://www.onthemarket.com/details/13016767/,Reduced today
sales,"Maidstone Road, Sidcup, DA14",3,1,"£600,000",,,,3 bedroom semi-detached house for sale,DA14,,pmt,https://www.onthemarket.com/details/13217824/,today
sales,"St Margarets Road, Edgware, HA8",3,1,"£699,000",,,,3 bedroom semi-detached house for sale,HA8,,pmt,https://www.onthemarket.com/details/12746996/,yesterday
sales,"Dallas Road, London, NW4",3,1,"£500,000",,,,3 bedroom maisonette for sale,NW4,,pmt,https://www.onthemarket.com/details/13217802/,yesterday
sales,"Finchley Road, London, NW11",5,4,"£700,000",,,,5 bedroom duplex for sale,NW11,,pmt,https://www.onthemarket.com/details/13036835/,Reduced yesterday
sales,"Aslett Street, London, SW18",1,1,"£325,000",,,,1 bedroom apartment for sale,SW18,Savills - Wandsworth,pmt,https://www.onthemarket.com/details/13057214/,> 14 days
sales,"Chivers Passage, SW18",1,1,"£560,000",,,,1 bedroom apartment for sale,SW18,Rampton Baseley - Earlsfield,pmt,https://www.onthemarket.com/details/13035232/,Reduced yesterday
sales,"Lovell Walk, Rainham, RM13",4,3,"£600,000",,,,4 bedroom semi-detached house for sale,RM13,,pmt,https://www.onthemarket.com/details/13217786/,yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Alie Street, E1",2,2,"£725,000",,,,2 bedroom apartment for sale,E1,,pmt,https://www.onthemarket.com/details/13217723/,yesterday
sales,"Pont Street, SW1X",1,2,"£1,795,000",,,,1 bedroom apartment for sale,SW1X,,pmt,https://www.onthemarket.com/details/12039049/,Reduced yesterday
sales,"West Putney, West Putney SW15",6,3,"£4,200,000",,,,6 bedroom detached house for sale,SW15,,pmt,https://www.onthemarket.com/details/13217717/,yesterday
sales,"Kingston Upon Thames, Kingston Upon Thames KT2",3,1,"£825,000",,,,3 bedroom semi-detached house for sale,KT2,,pmt,https://www.onthemarket.com/details/13217716/,yesterday
sales,"Canning Town, London, E16",3,1,"£360,000",,,,3 bedroom flat for sale,E16,,pmt,https://www.onthemarket.com/details/13217695/,yesterday
sales,"Meycroft, 20 Bourne Way, Bromley, BR2",2,1,"£325,000",,,,2 bedroom maisonette for sale,BR2,,pmt,https://www.onthemarket.com/details/13217688/,yesterday
sales,"Southampton Row, WC1B, Bloomsbury, London, WC1B",2,1,"£900,000",,,,2 bedroom flat for sale,WC1B,,pmt,https://www.onthemarket.com/details/13217685/,yesterday
sales,"South Lambeth Road, Vauxhall, London, SW8",1,1,"£375,000",,,,1 bedroom flat for sale,SW8,,pmt,https://www.onthemarket.com/details/13217684/,yesterday
sales,"Great Western Road, Westbourne Park, London, W9",1,1,"£420,000",,,,1 bedroom flat for sale,W9,,pmt,https://www.onthemarket.com/details/13217681/,yesterday
sales,"Southwark Bridge Road, Elephant and Castle, London, SE1",2,2,"£760,000",,,,2 bedroom flat for sale,SE1,,pmt,https://www.onthemarket.com/details/12848421/,Reduced yesterday
sales,"Clanricarde Gardens, London",2,2,"£1,850,000",,,,2 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/13217676/,yesterday
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Greenford Road, Harrow, HA1",6,3,"£895,000",,,,6 bedroom semi-detached house for sale,HA1,,pmt,https://www.onthemarket.com/details/13217673/,yesterday
sales,"St. Peters Road, Warley, Brentwood, CM14",2,1,"£390,000",,,,2 bedroom terraced house for sale,CM14,,pmt,https://www.onthemarket.com/details/13135035/,Reduced yesterday
sales,"Renton Drive, Orpington, Kent, BR5 4HH",3,1,"£395,500",,,,3 bedroom semi-detached house for sale,4HH,,pmt,https://www.onthemarket.com/details/13182256/,Reduced yesterday
sales,"Nutbrook Street, London, SE15 4JU",3,,"£850,000",,,,3 bedroom end of terrace house for sale,4JU,,pmt,https://www.onthemarket.com/details/1795578/,yesterday
sales,"New Broadway, Ealing, London, W5 5AW",2,2,"£499,950",,,,2 bedroom flat for sale,5AW,,pmt,https://www.onthemarket.com/details/13066237/,Reduced yesterday
sales,"Betterton Street, Covent Garden, London, WC2H",3,3,"£2,495,000",,,,3 bedroom apartment for sale,WC2H,,pmt,https://www.onthemarket.com/details/13030875/,Reduced yesterday
sales,Edgware HA8,4,2,"£949,950",,,,4 bedroom detached house for sale,HA8,,pmt,https://www.onthemarket.com/details/13217635/,yesterday
sales,"Platts Lane, London NW3",1,1,"£525,000",,,,1 bedroom flat for sale,NW3,Living Residential - West Hampstead,pmt,https://www.onthemarket.com/details/13175208/,< 14 days
sales,"Southlands Avenue, Orpington, Kent, BR6 9ND",2,1,"£465,000",,,,2 bedroom semi-detached bungalow for sale,9ND,Linay & Shipp - Orpington,pmt,https://www.onthemarket.com/details/13217632/,yesterday
sales,"Drake Road, Chessington",3,2,"£475,000",,,,3 bedroom end of terrace house for sale,Chessington,,pmt,https://www.onthemarket.com/details/13162422/,Reduced yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Lower Hampton Road, Sunbury-on-Thames, Surrey, TW16",6,2,"£2,750,000",,,,6 bedroom detached house for sale,TW16,,pmt,https://www.onthemarket.com/details/12833900/,Reduced yesterday
sales,"St Stephens Avenue, Shepherds Bush, London, W12",1,1,"£500,000",,,,1 bedroom apartment for sale,W12,,pmt,https://www.onthemarket.com/details/13095162/,Reduced yesterday
sales,"Plaistow, London, E13",3,1,"£385,000",,,,3 bedroom terraced house for sale,E13,,pmt,https://www.onthemarket.com/details/13217590/,yesterday
sales,"Underhill Road, East Dulwich, London, SE22",2,2,"£475,000",,,,2 bedroom apartment for sale,SE22,,pmt,https://www.onthemarket.com/details/13074979/,Reduced yesterday
sales,"Enfield, Enfield EN2",Studio,1,"£230,000",,,,Studio for sale,EN2,,pmt,https://www.onthemarket.com/details/13217525/,yesterday
sales,"Weald Rise, Harrow",5,3,"£750,000",,,,5 bedroom semi-detached house for sale,Harrow,,pmt,https://www.onthemarket.com/details/13217516/,yesterday
sales,"Kingsway Crescent, Harrow",5,1,"£850,000",,,,5 bedroom semi-detached house for sale,Harrow,,pmt,https://www.onthemarket.com/details/12123337/,Reduced yesterday
sales,"Bladon Gardens, Harrow",1,1,"£125,000",,,,1 bedroom retirement property for sale,Harrow,,pmt,https://www.onthemarket.com/details/10835149/,Reduced yesterday
sales,"Sweet Briar Walk, Edmonton",2,1,"£425,000",,,,2 bedroom terraced house for sale,Edmonton,,pmt,https://www.onthemarket.com/details/13217453/,yesterday
sales,"Harefield House, 99 Palmerston Road, Buckhurst Hill",1,1,"£300,000",,,,1 bedroom apartment for sale,Hill,,pmt,https://www.onthemarket.com/details/11783305/,yesterday
sales,"Hillfield Avenue, N8",1,1,"£450,000",,,,1 bedroom apartment for sale,N8,,pmt,https://www.onthemarket.com/details/12149733/,yesterday
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Tradescant Road, London SW8",1,1,"£475,000",,,,1 bedroom flat for sale,SW8,,pmt,https://www.onthemarket.com/details/13217437/,yesterday
sales,"Carlisle Place, London, SW1P",5,5,"£4,000,000",,,,5 bedroom maisonette for sale,SW1P,,pmt,https://www.onthemarket.com/details/13217417/,yesterday
sales,"Belgrave Road, London, SW1V",2,1,"£695,000",,,,2 bedroom flat for sale,SW1V,,pmt,https://www.onthemarket.com/details/13217416/,yesterday
sales,"Upper Brentwood Road, Gidea Park, RM2",4,2,"£700,000",,,,4 bedroom semi-detached house for sale,RM2,,pmt,https://www.onthemarket.com/details/13217408/,yesterday
sales,"Vaughan Avenue, Hornchurch, RM12",5,2,"£650,000",,,,5 bedroom semi-detached house for sale,RM12,,pmt,https://www.onthemarket.com/details/13217404/,yesterday
sales,"Marshalls Drive, Marshalls Park, RM1",3,1,"£550,000",,,,3 bedroom terraced house for sale,RM1,,pmt,https://www.onthemarket.com/details/13217406/,yesterday
sales,"Middleton Road, Carshalton",2,1,"£400,000",,,,2 bedroom terraced house for sale,Carshalton,,pmt,https://www.onthemarket.com/details/13217402/,yesterday
sales,"Plot 17B at The Gables, Beckenham Road, Beckenham, Kent BR3",2,1,"£475,000",,,,2 bedroom apartment for sale,BR3,Shanly Homes - The Gables,pmt,https://www.onthemarket.com/details/12520818/,> 14 days
sales,"Wrythe Lane, Carshalton",3,1,"£599,950",,,,3 bedroom semi-detached house for sale,Carshalton,Cromwells Estate Agents - Carshalton Beeches,pmt,https://www.onthemarket.com/details/13217401/,yesterday
sales,"Pump Close, Northolt",1,1,"£230,000",,,,1 bedroom flat for sale,Northolt,,pmt,https://www.onthemarket.com/details/13151957/,Reduced yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Sudbury Croft, Wembley",3,1,"£275,000",,,,3 bedroom maisonette for sale,Wembley,,pmt,https://www.onthemarket.com/details/13217374/,yesterday
sales,"Bladon Gardens, Harrow",1,1,"£125,000",,,,1 bedroom retirement property for sale,Harrow,,pmt,https://www.onthemarket.com/details/13042363/,Reduced yesterday
sales,"Pinner Road, Harrow",3,1,"£400,000",,,,3 bedroom maisonette for sale,Harrow,,pmt,https://www.onthemarket.com/details/13217370/,yesterday
sales,"Northwick Park Road, Harrow",1,1,"£375,000",,,,1 bedroom flat for sale,Harrow,,pmt,https://www.onthemarket.com/details/13217369/,yesterday
sales,"Parkfield Avenue, Harrow",2,1,"£365,000",,,,2 bedroom maisonette for sale,Harrow,,pmt,https://www.onthemarket.com/details/13085236/,Reduced yesterday
sales,"Cleave Avenue, Orpington",3,3,"£725,000",,,,3 bedroom detached house for sale,Orpington,,pmt,https://www.onthemarket.com/details/13054562/,Reduced yesterday
sales,"Petts Hill, Northolt",3,1,"£560,000",,,,3 bedroom semi-detached house for sale,Northolt,,pmt,https://www.onthemarket.com/details/13217346/,yesterday
sales,"Gonville Crescent, Northolt",2,2,"£470,000",,,,2 bedroom terraced house for sale,Northolt,,pmt,https://www.onthemarket.com/details/13189042/,Reduced yesterday
sales,"Mount Avenue, Southall",3,1,"£515,000",,,,3 bedroom end of terrace house for sale,Southall,,pmt,https://www.onthemarket.com/details/13217341/,yesterday
sales,"Avon Road, Greenford",4,2,"£650,000",,,,4 bedroom end of terrace house for sale,Greenford,,pmt,https://www.onthemarket.com/details/13217340/,yesterday
sales,"Humes Avenue, London",3,1,"£559,950",,,,3 bedroom terraced house for sale,London,,pmt,https://www.onthemarket.com/details/13217327/,yesterday
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Princes Avenue, Palmers Green, London, N13",3,1,"£550,000",,,,3 bedroom terraced house for sale,N13,,pmt,https://www.onthemarket.com/details/13217313/,yesterday
sales,"Effingham Road, London, N8",3,1,"£750,000",,,,3 bedroom terraced house for sale,N8,,pmt,https://www.onthemarket.com/details/13217311/,yesterday
sales,"Altissima House, 1 Sopwith Way, Vista Chelsea Bridge Wharf",2,2,"£1,200,000",,,,2 bedroom apartment for sale,Wharf,,pmt,https://www.onthemarket.com/details/12299235/,Reduced yesterday
sales,"*CHAIN FREE*Cherry Orchard Road, Croydon",1,1,"£275,000",,,,1 bedroom apartment for sale,Croydon,,pmt,https://www.onthemarket.com/details/12592090/,Reduced yesterday
sales,"Dee Way, Rise Park, Romford",4,2,"£675,000",,,,4 bedroom semi-detached house for sale,Romford,,pmt,https://www.onthemarket.com/details/12541707/,Reduced yesterday
sales,"Palmerston Road, Buckhurst Hill",2,1,"£450,000",,,,2 bedroom apartment for sale,Hill,,pmt,https://www.onthemarket.com/details/13217264/,yesterday
sales,125 Great North Road,4,2,"£850,000",,,,4 bedroom semi-detached house for sale,Road,,pmt,https://www.onthemarket.com/details/13217259/,yesterday
sales,"Lower Richmond Road, West Putney",2,1,"£650,000",,,,2 bedroom flat for sale,Putney,Parkgate Estate Agents - Richmond,pmt,https://www.onthemarket.com/details/12857521/,> 14 days
sales,"Sherborne Gardens, Ealing, London, W13",2,1,"£475,000",,,,2 bedroom flat for sale,W13,Leslie & Co - London,pmt,https://www.onthemarket.com/details/13058913/,Reduced yesterday
sales,"Temple Fortune House, Finchley Road, Hampstead Garden Suburb, NW11",2,1,"£325,000",,,,2 bedroom apartment for sale,NW11,,pmt,https://www.onthemarket.com/details/13097092/,Reduced yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Willifield Way, Hampstead Garden Suburb, NW11",3,1,"£795,000",,,,3 bedroom end of terrace house for sale,NW11,,pmt,https://www.onthemarket.com/details/13217181/,yesterday
sales,"Temple Fortune Hill, Hampstead Garden Suburb, NW11",4,1,"£1,300,000",,,,4 bedroom semi-detached house for sale,NW11,,pmt,https://www.onthemarket.com/details/13217180/,yesterday
sales,"Amis Avenue, Epsom",3,1,"£535,000",,,,3 bedroom detached house for sale,Epsom,,pmt,https://www.onthemarket.com/details/13217129/,yesterday
sales,"Smeaton Road, Woodford Green",2,1,"£475,000",,,,2 bedroom terraced house for sale,Green,,pmt,https://www.onthemarket.com/details/13201159/,Reduced yesterday
sales,"South Way, Shirley",3,1,"£550,000",,,,3 bedroom semi-detached house for sale,Shirley,,pmt,https://www.onthemarket.com/details/12556975/,Reduced yesterday
sales,"97 Cedar Grove, Ealing, W5 4AT",2,1,"£520,000",,,,2 bedroom maisonette for sale,4AT,,pmt,https://www.onthemarket.com/details/8407887/,yesterday
sales,"Onslow Square, South Kensington, London",2,2,"£2,000,000",,,,2 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/12681475/,Reduced yesterday
sales,"Hartley Old Road, Purley",4,3,"£775,000",,,,4 bedroom semi-detached house for sale,Purley,,pmt,https://www.onthemarket.com/details/13217059/,yesterday
sales,"Wildflower Place, Wyvern Road, Purley",4,2,"£650,000",,,,4 bedroom terraced house for sale,Purley,,pmt,https://www.onthemarket.com/details/12965514/,Reduced yesterday
sales,"Cliff End, Purley",3,2,"£590,000",,,,3 bedroom semi-detached house for sale,Purley,,pmt,https://www.onthemarket.com/details/13217058/,yesterday
sales,"Valentine Avenue, Bexley",3,1,"£590,000",,,,3 bedroom semi-detached house for sale,Bexley,,pmt,https://www.onthemarket.com/details/13217057/,yesterday
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Shirley Avenue, Bexley",3,1,"£525,000",,,,3 bedroom end of terrace house for sale,Bexley,,pmt,https://www.onthemarket.com/details/13217056/,yesterday
sales,"Woodhatch Spinney, Coulsdon",3,1,"£600,000",,,,3 bedroom detached house for sale,Coulsdon,,pmt,https://www.onthemarket.com/details/13217055/,yesterday
sales,"Hollingbourne Avenue, Bexleyheath",4,2,"£680,000",,,,4 bedroom semi-detached house for sale,Bexleyheath,,pmt,https://www.onthemarket.com/details/12755891/,Reduced yesterday
sales,"Braemar Gardens, London",4,2,"£675,000",,,,4 bedroom semi-detached house for sale,London,,pmt,https://www.onthemarket.com/details/13217044/,yesterday
sales,"Kirton Walk, Edgware",3,2,"£500,000",,,,3 bedroom terraced house for sale,Edgware,,pmt,https://www.onthemarket.com/details/13217045/,yesterday
sales,"The Green, Ealing, London, W5",1,1,"£440,000",,,,1 bedroom apartment for sale,W5,,pmt,https://www.onthemarket.com/details/12998277/,Reduced yesterday
sales,"Hill Crescent, Bexley",5,3,"£1,300,000",,,,5 bedroom detached house for sale,Bexley,,pmt,https://www.onthemarket.com/details/10561702/,yesterday
sales,"Cambridge Gate, Regent's Park, London, NW1",5,5,"£25,500,000",,,,5 bedroom penthouse for sale,NW1,Savills - St John's Wood & Regent's Park,pmt,https://www.onthemarket.com/details/9533690/,> 14 days
sales,"Hill Crescent, Bexley",5,3,"£1,300,000",,,,5 bedroom detached house for sale,Bexley,Park Estates - Bexley,pmt,https://www.onthemarket.com/details/10561702/,yesterday
sales,"Bexley High Street, Bexley",2,2,"£350,000",,,,2 bedroom apartment for sale,Bexley,,pmt,https://www.onthemarket.com/details/13217034/,yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,Pembroke Road London W8,2,2,"£800,000",,,,2 bedroom apartment for sale,W8,,pmt,https://www.onthemarket.com/details/13077492/,Reduced yesterday
sales,"St Stephens Terrace, Vauxhall, London, SW8",1,1,"£475,000",,,,1 bedroom flat for sale,SW8,,pmt,https://www.onthemarket.com/details/13217007/,yesterday
sales,"Capitol Way, Colindale, London, NW9",2,2,"£449,999",,,,2 bedroom flat for sale,NW9,,pmt,https://www.onthemarket.com/details/13057076/,Reduced yesterday
sales,"Fry Lane, Edgware, HA8",4,,"£749,000",,,,4 bedroom terraced house for sale,HA8,,pmt,https://www.onthemarket.com/details/12163856/,yesterday
sales,"Grove End Road, St John's Wood, London, NW8",1,1,"£525,000",,,,1 bedroom flat for sale,NW8,,pmt,https://www.onthemarket.com/details/12158787/,Reduced yesterday
sales,"Markham Street, Chelsea, London, SW3",3,3,"£3,550,000",,,,3 bedroom terraced house for sale,SW3,,pmt,https://www.onthemarket.com/details/13005497/,Reduced yesterday
sales,"Hartland Road, Friern Barnet, London, N11",2,1,"£375,000",,,,2 bedroom flat for sale,N11,,pmt,https://www.onthemarket.com/details/13216982/,yesterday
sales,"Mount Pleasant Road, New Malden, KT3",3,1,"£580,000",,,,3 bedroom end of terrace house for sale,KT3,,pmt,https://www.onthemarket.com/details/13216981/,yesterday
sales,"Sylvan Road, Wanstead",4,2,"£1,250,000",,,,4 bedroom detached house for sale,Wanstead,,pmt,https://www.onthemarket.com/details/13216980/,yesterday
sales,"Cranbourne Avenue, Wanstead",4,1,"£1,100,000",,,,4 bedroom semi-detached house for sale,Wanstead,,pmt,https://www.onthemarket.com/details/13216979/,yesterday
sales,"Motspur Park, New Malden, KT3",6,3,"£950,000",,,,6 bedroom house for sale,KT3,,pmt,https://www.onthemarket.com/details/13216978/,yesterday
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"Malvern Road, Maida Vale, London, NW6",2,1,"£475,000",,,,2 bedroom flat for sale,NW6,,pmt,https://www.onthemarket.com/details/13216972/,yesterday
sales,"Maida Vale, Maida Vale, London, W9",1,1,"£500,000",,,,1 bedroom flat for sale,W9,,pmt,https://www.onthemarket.com/details/13216971/,yesterday
sales,"Wellesley Court, Maida Vale, London, W9",1,1,"£525,000",,,,1 bedroom flat for sale,W9,,pmt,https://www.onthemarket.com/details/13216969/,yesterday
sales,"Legion Close, Islington, London, N1",4,2,"£1,100,000",,,,4 bedroom terraced house for sale,N1,,pmt,https://www.onthemarket.com/details/13140942/,Reduced yesterday
sales,"48 Deeside, Earlsfield, London, SW17",4,1,"£700,000",,,,4 bedroom terraced house for sale,SW17,,pmt,https://www.onthemarket.com/details/13216952/,yesterday
sales,"High View Road, SE19, Crystal Palace, London, SE19",1,1,"£280,000",,,,1 bedroom flat for sale,SE19,,pmt,https://www.onthemarket.com/details/13216950/,yesterday
sales,"Tudor Close, Brixton Hill, London, SW2",Studio,1,"£210,000",,,,Studio for sale,SW2,,pmt,https://www.onthemarket.com/details/13216945/,yesterday
sales,Royal Eden Docks E16,Studio,1,"£410,000",,,,Studio for sale,E16,Expedius Properties - Royal Docks,pmt,https://www.onthemarket.com/details/11143243/,> 14 days
sales,"Camberwell New Road, Camberwell, London, SE5",2,2,"£499,950",,,,2 bedroom flat for sale,SE5,Foxtons - Brixton,pmt,https://www.onthemarket.com/details/13009135/,Reduced yesterday
sales,"Westcombe Park Road, Blackheath, London, SE3",1,1,"£325,000",,,,1 bedroom flat for sale,SE3,,pmt,https://www.onthemarket.com/details/13096043/,Reduced yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Alverstone Road, New Malden, KT3",5,2,"£880,000",,,,5 bedroom semi-detached house for sale,KT3,,pmt,https://www.onthemarket.com/details/11917032/,Reduced yesterday
sales,"Onslow Road, Richmond, Surrey",2,1,"£695,000",,,,2 bedroom flat for sale,Surrey,,pmt,https://www.onthemarket.com/details/12370877/,Reduced yesterday
sales,"Enterprise Way, London",1,,"£475,000",,,,1 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/12947910/,Reduced yesterday
sales,"Lightermans Walk, Wandsworth, London",3,2,"£1,500,000",,,,3 bedroom house for sale,London,,pmt,https://www.onthemarket.com/details/3362491/,Reduced yesterday
sales,"Mattock Lane,W5",3,2,"£895,000",,,,3 bedroom ground floor flat for sale,"Lane,W5",,pmt,https://www.onthemarket.com/details/12646995/,Reduced yesterday
sales,"Cumberland Park, W3",2,1,"£470,000",,,,2 bedroom flat for sale,W3,,pmt,https://www.onthemarket.com/details/12721551/,Reduced yesterday
sales,"Lavender Sweep, London",3,2,"£800,000",,,,3 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/12959233/,Reduced yesterday
sales,"Queenstown Road, Battersea, London",2,1,"£450,000",,,,2 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/11920255/,Reduced yesterday
sales,"Staveley Road, London",4,2,"£1,650,000",,,,4 bedroom detached house for sale,London,,pmt,https://www.onthemarket.com/details/13216931/,yesterday
sales,"Rosamond House, 4 Elizabeth Court, London",1,1,"£880,000",,,,1 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/13216927/,yesterday
sales,"Markham Street, Chelsea",3,2,"£3,550,000",,,,3 bedroom terraced house for sale,Chelsea,,pmt,https://www.onthemarket.com/details/13005447/,Reduced yesterday
sales,,,, ,,,,,,,pmt,https://www.networkhomessales.co.uk/find-your-new-home/arc-wembley/, 
sales,"De Vere Gardens, Kensington",3,2,"£2,200,000",,,,3 bedroom flat for sale,Kensington,,pmt,https://www.onthemarket.com/details/13101080/,Reduced yesterday
sales,"Diamond Court, Cherington Road, Hanwell, London, W7",2,1,"£375,000",,,,2 bedroom flat for sale,W7,,pmt,https://www.onthemarket.com/details/13216921/,yesterday
sales,"Seward Road, Hanwell, London, W7",1,1,"£450,000",,,,1 bedroom flat for sale,W7,,pmt,https://www.onthemarket.com/details/13216916/,yesterday
sales,"Upper Richmond Road West, London",2,1,"£525,000",,,,2 bedroom flat for sale,London,,pmt,https://www.onthemarket.com/details/13216914/,yesterday
sales,"Harlington Road, Uxbridge UB8",3,1,"£510,000",,,,3 bedroom semi-detached house for sale,UB8,,pmt,https://www.onthemarket.com/details/12366527/,Reduced yesterday
sales,"Sterling Street, Knightsbridge SW7",4,2,"£3,700,000",,,,4 bedroom terraced house for sale,SW7,,pmt,https://www.onthemarket.com/details/13216894/,yesterday
sales,"Ifield Road, Chelsea SW10",1,1,"£595,000",,,,1 bedroom apartment for sale,SW10,,pmt,https://www.onthemarket.com/details/13216893/,yesterday
sales,"Eastern Avenue, Pinner, Middlesex, HA5",3,1,"£750,000",,,,3 bedroom semi-detached house for sale,HA5,Savills - Northwood,pmt,https://www.onthemarket.com/details/13186547/,< 14 days
sales,"Ifield Road, Chelsea SW10",1,1,"£595,000",,,,1 bedroom apartment for sale,SW10,Nicolas Van Patrick - Knightsbridge,pmt,https://www.onthemarket.com/details/13216893/,yesterday
sales,"Hanover Steps, St. Georges Fields, W2",2,1,"£850,000",,,,2 bedroom apartment for sale,W2,,pmt,https://www.onthemarket.com/details/12797916/,Reduced yesterday
sales,,,, ,,,,,,,pmt,https://edenstonehomes.com/beaufort-park-lisvane-2/, 
sales,"Caledonian Road, Islington, N1",1,1,"£415,000",,,,1 bedroom flat for sale,N1,,pmt,https://www.onthemarket.com/details/8849856/,Reduced yesterday
sales,"Bucknall Way, Beckenham",4,2,"£1,000,000",,,,4 bedroom cottage for sale,Beckenham,,pmt,https://www.onthemarket.com/details/13061909/,Reduced yesterday
sales,"Royal College Street, Camden, NW1",3,1,"£550,000",,,,3 bedroom apartment for sale,NW1,,pmt,https://www.onthemarket.com/details/13216820/,yesterday
sales,"The Greenway, Orpington",3,1,"£500,000",,,,3 bedroom semi-detached house for sale,Orpington,,pmt,https://www.onthemarket.com/details/13102949/,Reduced yesterday
sales,"Cottonwood Close, Orpington",2,2,"£420,000",,,,2 bedroom flat for sale,Orpington,,pmt,https://www.onthemarket.com/details/13216811/,yesterday
